date,user_id,position,value_prop_print,click_flag,views_last3_weeks,clicks_last3_weeks,pays_last3_weeks,import_pay_last3_weeks
2020-11-30,23049,1,credits_consumer,1,0,0,0,0.0
2020-11-30,23049,2,send_money,0,0,0,0,0.0
2020-11-30,23049,3,transport,0,1,0,0,0.0
2020-11-30,45718,0,transport,0,0,0,0,0.0
2020-11-30,61913,0,prepaid,1,1,0,0,0.0
2020-11-30,61913,1,transport,0,0,0,0,0.0
2020-11-30,50827,0,prepaid,1,0,0,0,0.0
2020-11-30,50827,1,point,0,1,1,0,0.0
2020-11-30,50827,2,send_money,0,0,0,0,0.0
2020-11-30,50827,3,credits_consumer,0,1,0,0,0.0
2020-11-30,59602,0,send_money,0,1,1,0,0.0
2020-11-30,59602,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,59602,2,link_cobro,0,1,1,0,0.0
2020-11-30,59602,3,credits_consumer,0,0,0,0,0.0
2020-11-30,34494,0,prepaid,0,0,0,0,0.0
2020-11-30,54652,0,send_money,0,0,0,0,0.0
2020-11-30,54652,1,link_cobro,0,0,0,0,0.0
2020-11-30,54652,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,54652,3,point,0,0,0,0,0.0
2020-11-30,9295,0,send_money,0,0,0,0,0.0
2020-11-30,9295,1,link_cobro,0,0,0,0,0.0
2020-11-30,45758,0,cellphone_recharge,1,2,0,0,0.0
2020-11-30,73016,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,73016,1,transport,0,0,0,0,0.0
2020-11-30,3868,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,3868,1,link_cobro,0,0,0,0,0.0
2020-11-30,3868,2,transport,0,0,0,0,0.0
2020-11-30,3868,3,prepaid,0,0,0,0,0.0
2020-11-30,21559,0,credits_consumer,0,0,0,0,0.0
2020-11-30,21559,1,transport,0,0,0,0,0.0
2020-11-30,61790,0,link_cobro,0,1,0,0,0.0
2020-11-30,75113,0,prepaid,1,1,0,0,0.0
2020-11-30,75113,1,send_money,0,1,0,0,0.0
2020-11-30,94194,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,38026,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,38026,1,point,0,1,0,0,0.0
2020-11-30,69637,0,send_money,0,0,0,0,0.0
2020-11-30,69637,1,credits_consumer,0,0,0,0,0.0
2020-11-30,69637,2,point,0,0,0,0,0.0
2020-11-30,2756,0,send_money,0,0,0,0,0.0
2020-11-30,2756,1,prepaid,0,0,0,0,0.0
2020-11-30,74135,0,cellphone_recharge,1,0,0,0,0.0
2020-11-30,74135,1,send_money,0,0,0,0,0.0
2020-11-30,74135,2,link_cobro,0,0,0,0,0.0
2020-11-30,21886,0,prepaid,0,0,0,0,0.0
2020-11-30,21886,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,21886,2,send_money,0,0,0,0,0.0
2020-11-30,46635,0,send_money,1,1,0,0,0.0
2020-11-30,46635,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,46635,2,transport,0,0,0,0,0.0
2020-11-30,62914,0,credits_consumer,0,0,0,0,0.0
2020-11-30,62914,1,transport,0,0,0,0,0.0
2020-11-30,62914,2,send_money,0,0,0,0,0.0
2020-11-30,92936,0,send_money,0,0,0,0,0.0
2020-11-30,76564,0,send_money,0,0,0,0,0.0
2020-11-30,76564,1,credits_consumer,0,0,0,0,0.0
2020-11-30,76564,2,transport,0,1,0,0,0.0
2020-11-30,25022,0,point,0,0,0,0,0.0
2020-11-30,25022,1,prepaid,0,0,0,0,0.0
2020-11-30,25022,2,send_money,1,0,0,0,0.0
2020-11-30,25022,3,credits_consumer,0,2,0,0,0.0
2020-11-30,13643,0,prepaid,0,1,0,0,0.0
2020-11-30,13643,1,cellphone_recharge,0,1,0,1,125.3
2020-11-30,13643,2,point,0,0,0,0,0.0
2020-11-30,13643,3,link_cobro,0,1,1,0,0.0
2020-11-30,10840,0,credits_consumer,0,0,0,0,0.0
2020-11-30,9500,0,point,0,1,0,0,0.0
2020-11-30,9500,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,9500,2,transport,0,0,0,0,0.0
2020-11-30,9500,3,send_money,0,2,0,0,0.0
2020-11-30,36898,0,link_cobro,0,0,0,0,0.0
2020-11-30,36898,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,36898,2,point,0,0,0,0,0.0
2020-11-30,36898,3,credits_consumer,1,2,0,0,0.0
2020-11-30,31779,0,point,0,0,0,0,0.0
2020-11-30,16875,0,transport,0,0,0,0,0.0
2020-11-30,59578,0,point,0,1,1,0,0.0
2020-11-30,59578,1,transport,0,0,0,0,0.0
2020-11-30,59578,2,cellphone_recharge,0,2,1,0,0.0
2020-11-30,59578,3,credits_consumer,0,1,1,0,0.0
2020-11-30,4000,0,credits_consumer,0,1,0,0,0.0
2020-11-30,4000,1,link_cobro,0,1,0,0,0.0
2020-11-30,4000,2,transport,0,0,0,0,0.0
2020-11-30,81364,0,link_cobro,0,2,0,0,0.0
2020-11-30,81364,1,point,0,0,0,0,0.0
2020-11-30,81364,2,transport,0,1,0,0,0.0
2020-11-30,81364,3,send_money,0,1,0,0,0.0
2020-11-30,21277,0,credits_consumer,0,0,0,0,0.0
2020-11-30,54177,0,send_money,0,1,0,0,0.0
2020-11-30,54177,1,transport,0,1,0,0,0.0
2020-11-30,54177,2,point,0,0,0,0,0.0
2020-11-30,54177,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,2185,0,send_money,0,0,0,0,0.0
2020-11-30,26280,0,point,1,2,0,0,0.0
2020-11-30,26280,1,send_money,0,1,0,0,0.0
2020-11-30,26280,2,cellphone_recharge,0,1,0,0,0.0
2020-11-30,26280,3,prepaid,1,0,0,0,0.0
2020-11-30,31384,0,transport,0,1,0,0,0.0
2020-11-30,31384,1,point,1,1,0,0,0.0
2020-11-30,31384,2,link_cobro,0,2,0,0,0.0
2020-11-30,67629,0,link_cobro,0,0,0,0,0.0
2020-11-30,67629,1,prepaid,0,0,0,0,0.0
2020-11-30,67629,2,transport,0,0,0,0,0.0
2020-11-30,67629,3,cellphone_recharge,0,1,0,0,0.0
2020-11-30,66530,0,send_money,0,0,0,0,0.0
2020-11-30,66530,1,link_cobro,1,1,0,0,0.0
2020-11-30,66530,2,cellphone_recharge,1,3,0,0,0.0
2020-11-30,64474,0,send_money,0,0,0,0,0.0
2020-11-30,64474,1,point,0,1,0,0,0.0
2020-11-30,64474,2,cellphone_recharge,0,1,0,0,0.0
2020-11-30,64474,3,credits_consumer,0,1,0,0,0.0
2020-11-30,24441,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,24441,1,point,0,0,0,0,0.0
2020-11-30,24441,2,credits_consumer,0,0,0,0,0.0
2020-11-30,24441,3,send_money,0,0,0,0,0.0
2020-11-30,2914,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,2914,1,point,0,1,0,0,0.0
2020-11-30,2914,2,credits_consumer,0,0,0,0,0.0
2020-11-30,2914,3,link_cobro,0,0,0,0,0.0
2020-11-30,30651,0,send_money,0,0,0,0,0.0
2020-11-30,30651,1,point,0,0,0,0,0.0
2020-11-30,30651,2,credits_consumer,0,0,0,0,0.0
2020-11-30,30651,3,link_cobro,0,0,0,0,0.0
2020-11-30,15121,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,15121,1,prepaid,0,0,0,0,0.0
2020-11-30,15121,2,send_money,0,2,0,0,0.0
2020-11-30,27962,0,credits_consumer,0,0,0,0,0.0
2020-11-30,18533,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,18533,1,credits_consumer,0,0,0,0,0.0
2020-11-30,20726,0,credits_consumer,0,0,0,0,0.0
2020-11-30,20726,1,link_cobro,0,0,0,0,0.0
2020-11-30,20726,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,20726,3,prepaid,0,0,0,0,0.0
2020-11-30,4502,0,prepaid,0,1,0,0,0.0
2020-11-30,51817,0,credits_consumer,0,0,0,0,0.0
2020-11-30,51817,1,link_cobro,0,0,0,0,0.0
2020-11-30,51817,2,point,0,0,0,0,0.0
2020-11-30,10117,0,send_money,0,1,0,0,0.0
2020-11-30,33815,0,send_money,0,0,0,0,0.0
2020-11-30,79788,0,credits_consumer,0,1,0,0,0.0
2020-11-30,63454,0,transport,0,0,0,0,0.0
2020-11-30,63454,1,send_money,0,0,0,0,0.0
2020-11-30,95173,0,link_cobro,0,1,0,0,0.0
2020-11-30,95173,1,transport,0,1,0,0,0.0
2020-11-30,95173,2,send_money,0,2,1,0,0.0
2020-11-30,95173,3,prepaid,0,2,0,0,0.0
2020-11-30,6733,0,prepaid,0,2,0,0,0.0
2020-11-30,10247,0,send_money,0,3,1,0,0.0
2020-11-30,32060,0,credits_consumer,0,0,0,0,0.0
2020-11-30,37020,0,credits_consumer,0,0,0,0,0.0
2020-11-30,37020,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,16959,0,link_cobro,0,0,0,0,0.0
2020-11-30,98316,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,98316,1,link_cobro,0,0,0,0,0.0
2020-11-30,17675,0,credits_consumer,0,0,0,0,0.0
2020-11-30,17675,1,point,0,0,0,0,0.0
2020-11-30,17675,2,link_cobro,0,0,0,0,0.0
2020-11-30,63386,0,send_money,0,1,0,0,0.0
2020-11-30,77034,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,77034,1,send_money,0,0,0,0,0.0
2020-11-30,77034,2,point,0,0,0,0,0.0
2020-11-30,83665,0,send_money,0,0,0,0,0.0
2020-11-30,27779,0,point,0,0,0,0,0.0
2020-11-30,27779,1,send_money,0,0,0,0,0.0
2020-11-30,27779,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,27779,3,prepaid,0,0,0,0,0.0
2020-11-30,37985,0,credits_consumer,0,0,0,0,0.0
2020-11-30,37985,1,transport,0,0,0,0,0.0
2020-11-30,37985,2,send_money,0,0,0,0,0.0
2020-11-30,37985,3,link_cobro,1,0,0,0,0.0
2020-11-30,67737,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,67737,1,transport,0,0,0,0,0.0
2020-11-30,85602,0,credits_consumer,0,0,0,0,0.0
2020-11-30,85602,1,point,0,1,0,0,0.0
2020-11-30,41551,0,prepaid,0,0,0,0,0.0
2020-11-30,81343,0,transport,1,0,0,0,0.0
2020-11-30,81343,1,credits_consumer,0,0,0,0,0.0
2020-11-30,81343,2,send_money,0,0,0,0,0.0
2020-11-30,81343,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,59499,0,point,0,0,0,0,0.0
2020-11-30,59499,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,59499,2,credits_consumer,0,0,0,0,0.0
2020-11-30,5854,0,transport,0,0,0,0,0.0
2020-11-30,5854,1,send_money,0,0,0,0,0.0
2020-11-30,5854,2,point,0,0,0,0,0.0
2020-11-30,77143,0,point,0,1,0,0,0.0
2020-11-30,77143,1,credits_consumer,1,0,0,0,0.0
2020-11-30,22704,0,credits_consumer,0,0,0,0,0.0
2020-11-30,22704,1,point,0,2,0,0,0.0
2020-11-30,22704,2,prepaid,0,0,0,0,0.0
2020-11-30,98225,0,credits_consumer,0,0,0,0,0.0
2020-11-30,98225,1,link_cobro,0,0,0,0,0.0
2020-11-30,98225,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,98225,3,transport,0,0,0,0,0.0
2020-11-30,53235,0,link_cobro,0,0,0,0,0.0
2020-11-30,53235,1,transport,1,0,0,0,0.0
2020-11-30,53235,2,prepaid,0,0,0,0,0.0
2020-11-30,53235,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,47159,0,point,0,0,0,0,0.0
2020-11-30,47159,1,link_cobro,0,0,0,0,0.0
2020-11-30,47159,2,transport,0,0,0,0,0.0
2020-11-30,47644,0,link_cobro,0,0,0,0,0.0
2020-11-30,47644,1,prepaid,0,0,0,0,0.0
2020-11-30,47644,2,credits_consumer,0,1,0,0,0.0
2020-11-30,47644,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,64753,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,64753,1,link_cobro,0,0,0,0,0.0
2020-11-30,91379,0,prepaid,0,0,0,0,0.0
2020-11-30,91379,1,point,0,0,0,0,0.0
2020-11-30,91379,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,91379,3,credits_consumer,0,0,0,0,0.0
2020-11-30,32371,0,transport,0,0,0,0,0.0
2020-11-30,32371,1,prepaid,0,0,0,0,0.0
2020-11-30,32371,2,link_cobro,0,0,0,0,0.0
2020-11-30,32371,3,send_money,0,0,0,0,0.0
2020-11-30,4423,0,send_money,0,0,0,0,0.0
2020-11-30,4423,1,credits_consumer,0,0,0,0,0.0
2020-11-30,37303,0,credits_consumer,0,1,0,0,0.0
2020-11-30,37303,1,cellphone_recharge,0,2,0,0,0.0
2020-11-30,37303,2,prepaid,0,0,0,0,0.0
2020-11-30,37303,3,point,0,2,1,0,0.0
2020-11-30,32837,0,send_money,0,0,0,0,0.0
2020-11-30,92706,0,prepaid,0,0,0,0,0.0
2020-11-30,38598,0,send_money,0,0,0,0,0.0
2020-11-30,38598,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,38598,2,credits_consumer,0,0,0,0,0.0
2020-11-30,38598,3,transport,0,0,0,0,0.0
2020-11-30,45807,0,link_cobro,0,0,0,0,0.0
2020-11-30,45807,1,send_money,0,0,0,0,0.0
2020-11-30,45807,2,credits_consumer,1,0,0,0,0.0
2020-11-30,25686,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,25686,1,credits_consumer,0,0,0,0,0.0
2020-11-30,25686,2,point,0,0,0,0,0.0
2020-11-30,82975,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,34077,0,point,0,0,0,0,0.0
2020-11-30,34077,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,54881,0,credits_consumer,1,1,0,0,0.0
2020-11-30,54881,1,prepaid,0,1,0,0,0.0
2020-11-30,72943,0,point,0,0,0,0,0.0
2020-11-30,72943,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,72943,2,send_money,1,2,0,0,0.0
2020-11-30,72943,3,link_cobro,0,0,0,0,0.0
2020-11-30,41174,0,link_cobro,0,1,0,0,0.0
2020-11-30,41174,1,prepaid,0,1,1,0,0.0
2020-11-30,41174,2,credits_consumer,0,0,0,0,0.0
2020-11-30,7954,0,transport,1,0,0,0,0.0
2020-11-30,7954,1,prepaid,0,0,0,0,0.0
2020-11-30,7954,2,credits_consumer,0,0,0,0,0.0
2020-11-30,7954,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,68528,0,transport,0,1,0,0,0.0
2020-11-30,34106,0,credits_consumer,0,0,0,0,0.0
2020-11-30,83464,0,credits_consumer,0,1,0,0,0.0
2020-11-30,83464,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,83464,2,point,0,0,0,0,0.0
2020-11-30,83464,3,transport,0,1,0,0,0.0
2020-11-30,20826,0,point,0,1,0,0,0.0
2020-11-30,20826,1,send_money,0,0,0,0,0.0
2020-11-30,20826,2,credits_consumer,0,0,0,0,0.0
2020-11-30,35660,0,send_money,0,1,0,0,0.0
2020-11-30,35660,1,point,0,1,0,0,0.0
2020-11-30,35660,2,transport,0,3,0,0,0.0
2020-11-30,28147,0,transport,0,0,0,0,0.0
2020-11-30,28147,1,credits_consumer,0,1,0,0,0.0
2020-11-30,28147,2,link_cobro,1,0,0,0,0.0
2020-11-30,28147,3,send_money,0,1,0,0,0.0
2020-11-30,90266,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,90266,1,credits_consumer,0,2,1,0,0.0
2020-11-30,57092,0,link_cobro,0,0,0,0,0.0
2020-11-30,57092,1,point,0,0,0,0,0.0
2020-11-30,57092,2,credits_consumer,0,0,0,0,0.0
2020-11-30,57092,3,send_money,0,0,0,0,0.0
2020-11-30,61828,0,credits_consumer,0,1,0,0,0.0
2020-11-30,66491,0,link_cobro,0,0,0,0,0.0
2020-11-30,66491,1,prepaid,1,0,0,0,0.0
2020-11-30,40479,0,link_cobro,0,1,0,0,0.0
2020-11-30,40479,1,point,1,0,0,0,0.0
2020-11-30,40479,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,40479,3,credits_consumer,0,0,0,0,0.0
2020-11-30,6087,0,send_money,0,1,0,0,0.0
2020-11-30,6087,1,point,0,1,0,0,0.0
2020-11-30,61869,0,credits_consumer,0,0,0,0,0.0
2020-11-30,25675,0,prepaid,0,1,0,0,0.0
2020-11-30,25675,1,point,0,1,0,0,0.0
2020-11-30,25675,2,transport,0,0,0,0,0.0
2020-11-30,9558,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,9558,1,prepaid,0,0,0,0,0.0
2020-11-30,9558,2,send_money,0,0,0,0,0.0
2020-11-30,37050,0,send_money,1,2,0,1,48.99
2020-11-30,38369,0,prepaid,0,1,0,0,0.0
2020-11-30,38369,1,credits_consumer,0,0,0,0,0.0
2020-11-30,38369,2,send_money,0,0,0,0,0.0
2020-11-30,38369,3,transport,0,0,0,0,0.0
2020-11-30,64945,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,64945,1,link_cobro,0,0,0,0,0.0
2020-11-30,64945,2,credits_consumer,0,0,0,0,0.0
2020-11-30,64945,3,transport,0,0,0,0,0.0
2020-11-30,70061,0,point,0,0,0,0,0.0
2020-11-30,70061,1,cellphone_recharge,0,1,0,0,0.0
2020-11-30,70061,2,credits_consumer,0,1,0,0,0.0
2020-11-30,12373,0,prepaid,0,0,0,0,0.0
2020-11-30,12373,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,64171,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,64171,1,point,0,0,0,0,0.0
2020-11-30,64171,2,link_cobro,0,1,0,0,0.0
2020-11-30,64171,3,send_money,0,1,0,0,0.0
2020-11-30,39499,0,link_cobro,0,1,0,0,0.0
2020-11-30,39499,1,point,0,0,0,0,0.0
2020-11-30,73221,0,send_money,0,0,0,0,0.0
2020-11-30,73221,1,link_cobro,0,2,0,0,0.0
2020-11-30,73221,2,cellphone_recharge,0,1,0,0,0.0
2020-11-30,30707,0,send_money,0,0,0,0,0.0
2020-11-30,68036,0,prepaid,0,0,0,0,0.0
2020-11-30,68036,1,cellphone_recharge,1,0,0,0,0.0
2020-11-30,62256,0,send_money,0,0,0,0,0.0
2020-11-30,62256,1,link_cobro,0,1,0,0,0.0
2020-11-30,84974,0,credits_consumer,0,0,0,0,0.0
2020-11-30,84974,1,link_cobro,0,0,0,0,0.0
2020-11-30,46101,0,link_cobro,0,0,0,0,0.0
2020-11-30,45079,0,link_cobro,0,0,0,0,0.0
2020-11-30,45079,1,credits_consumer,0,1,0,0,0.0
2020-11-30,93737,0,send_money,0,0,0,0,0.0
2020-11-30,93737,1,point,1,0,0,0,0.0
2020-11-30,74917,0,send_money,0,0,0,0,0.0
2020-11-30,74917,1,prepaid,0,0,0,0,0.0
2020-11-30,4450,0,point,0,0,0,0,0.0
2020-11-30,4450,1,prepaid,0,0,0,0,0.0
2020-11-30,63371,0,prepaid,0,1,0,0,0.0
2020-11-30,63371,1,send_money,0,0,0,0,0.0
2020-11-30,583,0,link_cobro,0,0,0,0,0.0
2020-11-30,583,1,prepaid,0,1,0,0,0.0
2020-11-30,583,2,send_money,0,1,0,0,0.0
2020-11-30,50177,0,point,1,0,0,0,0.0
2020-11-30,18711,0,credits_consumer,0,0,0,0,0.0
2020-11-30,18711,1,transport,0,1,0,0,0.0
2020-11-30,10409,0,link_cobro,0,0,0,0,0.0
2020-11-30,10409,1,point,0,1,0,0,0.0
2020-11-30,10409,2,send_money,0,1,0,0,0.0
2020-11-30,11530,0,transport,0,0,0,0,0.0
2020-11-30,11530,1,link_cobro,0,0,0,0,0.0
2020-11-30,82907,0,point,0,0,0,0,0.0
2020-11-30,82907,1,credits_consumer,1,0,0,0,0.0
2020-11-30,82907,2,link_cobro,0,0,0,0,0.0
2020-11-30,82907,3,prepaid,0,0,0,0,0.0
2020-11-30,96840,0,credits_consumer,0,0,0,0,0.0
2020-11-30,21633,0,link_cobro,0,0,0,0,0.0
2020-11-30,21633,1,credits_consumer,1,0,0,0,0.0
2020-11-30,21633,2,prepaid,0,1,0,0,0.0
2020-11-30,47213,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,47213,1,credits_consumer,1,2,0,0,0.0
2020-11-30,93960,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,62445,0,prepaid,1,1,0,0,0.0
2020-11-30,62445,1,point,0,1,0,0,0.0
2020-11-30,62445,2,transport,0,1,0,0,0.0
2020-11-30,62445,3,link_cobro,0,2,0,0,0.0
2020-11-30,85975,0,point,0,2,0,0,0.0
2020-11-30,44067,0,link_cobro,0,0,0,0,0.0
2020-11-30,44067,1,prepaid,0,0,0,0,0.0
2020-11-30,44067,2,point,0,0,0,0,0.0
2020-11-30,33120,0,transport,0,1,0,0,0.0
2020-11-30,33120,1,prepaid,0,1,0,0,0.0
2020-11-30,33120,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,97045,0,send_money,0,1,0,0,0.0
2020-11-30,97045,1,cellphone_recharge,0,0,0,0,0.0
2020-11-30,21361,0,point,0,0,0,0,0.0
2020-11-30,21361,1,prepaid,1,1,0,0,0.0
2020-11-30,21361,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,21361,3,transport,0,2,0,0,0.0
2020-11-30,75808,0,transport,0,0,0,0,0.0
2020-11-30,75808,1,point,0,0,0,0,0.0
2020-11-30,75808,2,cellphone_recharge,0,1,0,0,0.0
2020-11-30,75808,3,link_cobro,0,0,0,0,0.0
2020-11-30,50638,0,send_money,0,0,0,0,0.0
2020-11-30,26531,0,point,0,1,0,0,0.0
2020-11-30,26531,1,prepaid,0,2,0,0,0.0
2020-11-30,26531,2,transport,0,2,0,0,0.0
2020-11-30,26531,3,send_money,0,1,0,0,0.0
2020-11-30,76490,0,send_money,0,0,0,0,0.0
2020-11-30,76490,1,link_cobro,0,0,0,0,0.0
2020-11-30,76490,2,prepaid,0,0,0,0,0.0
2020-11-30,12546,0,credits_consumer,0,1,0,0,0.0
2020-11-30,12523,0,prepaid,0,0,0,0,0.0
2020-11-30,12523,1,credits_consumer,0,0,0,0,0.0
2020-11-30,55662,0,prepaid,0,0,0,0,0.0
2020-11-30,55662,1,transport,0,0,0,0,0.0
2020-11-30,55662,2,point,0,1,0,0,0.0
2020-11-30,55662,3,cellphone_recharge,0,0,0,0,0.0
2020-11-30,99090,0,cellphone_recharge,0,2,0,0,0.0
2020-11-30,46564,0,point,0,0,0,0,0.0
2020-11-30,46564,1,prepaid,0,0,0,0,0.0
2020-11-30,46564,2,credits_consumer,0,0,0,0,0.0
2020-11-30,80222,0,credits_consumer,0,0,0,0,0.0
2020-11-30,45992,0,prepaid,0,0,0,0,0.0
2020-11-30,45992,1,link_cobro,0,0,0,0,0.0
2020-11-30,72566,0,credits_consumer,0,0,0,0,0.0
2020-11-30,94751,0,credits_consumer,0,0,0,0,0.0
2020-11-30,42777,0,cellphone_recharge,1,2,1,0,0.0
2020-11-30,42777,1,send_money,0,2,0,0,0.0
2020-11-30,64153,0,prepaid,0,1,0,0,0.0
2020-11-30,64153,1,link_cobro,0,1,1,0,0.0
2020-11-30,64153,2,transport,0,1,0,0,0.0
2020-11-30,4782,0,send_money,0,1,0,0,0.0
2020-11-30,4782,1,prepaid,0,2,0,0,0.0
2020-11-30,4782,2,transport,0,0,0,0,0.0
2020-11-30,4782,3,cellphone_recharge,0,1,1,0,0.0
2020-11-30,68769,0,prepaid,0,0,0,0,0.0
2020-11-30,68769,1,transport,0,1,0,0,0.0
2020-11-30,37612,0,link_cobro,0,2,1,0,0.0
2020-11-30,37612,1,prepaid,0,1,0,0,0.0
2020-11-30,37612,2,credits_consumer,0,1,0,0,0.0
2020-11-30,17681,0,send_money,0,0,0,0,0.0
2020-11-30,17681,1,prepaid,0,0,0,0,0.0
2020-11-30,17681,2,point,0,0,0,0,0.0
2020-11-30,89936,0,credits_consumer,0,0,0,0,0.0
2020-11-30,89936,1,prepaid,0,0,0,0,0.0
2020-11-30,89936,2,cellphone_recharge,0,0,0,0,0.0
2020-11-30,34354,0,send_money,0,1,0,0,0.0
2020-11-30,70697,0,transport,0,0,0,0,0.0
2020-11-30,70697,1,link_cobro,0,0,0,0,0.0
2020-11-30,70697,2,credits_consumer,0,2,1,0,0.0
2020-11-30,70697,3,prepaid,0,2,1,0,0.0
2020-11-30,29190,0,link_cobro,0,1,0,0,0.0
2020-11-30,29190,1,point,0,1,0,1,38.74
2020-11-30,70206,0,link_cobro,0,0,0,0,0.0
2020-11-30,70206,1,send_money,0,1,0,0,0.0
2020-11-30,70206,2,prepaid,0,1,0,0,0.0
2020-11-30,68153,0,link_cobro,0,0,0,0,0.0
2020-11-30,68153,1,transport,0,0,0,0,0.0
2020-11-30,68153,2,send_money,0,0,0,0,0.0
2020-11-30,68153,3,point,0,0,0,0,0.0
2020-11-30,38961,0,cellphone_recharge,0,1,1,1,41.31
2020-11-30,38961,1,prepaid,0,0,0,0,0.0
2020-11-30,13509,0,point,0,0,0,0,0.0
2020-11-30,13509,1,transport,0,0,0,0,0.0
2020-11-30,25589,0,link_cobro,0,0,0,0,0.0
2020-11-30,25589,1,point,1,0,0,0,0.0
2020-11-30,25589,2,prepaid,0,0,0,0,0.0
2020-11-30,78667,0,point,0,0,0,0,0.0
2020-11-30,78667,1,send_money,0,0,0,0,0.0
2020-11-30,78667,2,credits_consumer,0,0,0,0,0.0
2020-11-30,78667,3,transport,1,0,0,0,0.0
2020-11-30,25868,0,prepaid,0,0,0,0,0.0
2020-11-30,25868,1,link_cobro,0,0,0,0,0.0
2020-11-30,45240,0,cellphone_recharge,0,2,0,0,0.0
2020-11-30,45240,1,point,0,0,0,0,0.0
2020-11-30,88900,0,point,0,2,0,0,0.0
2020-11-30,88900,1,send_money,0,0,0,0,0.0
2020-11-30,76004,0,credits_consumer,0,1,0,0,0.0
2020-11-30,21851,0,point,0,0,0,0,0.0
2020-11-30,67087,0,transport,0,0,0,0,0.0
2020-11-30,67087,1,prepaid,1,0,0,0,0.0
2020-11-30,67087,2,point,0,1,0,0,0.0
2020-11-30,71301,0,transport,0,1,0,0,0.0
2020-11-30,71301,1,credits_consumer,1,0,0,0,0.0
2020-11-30,99055,0,transport,0,2,0,0,0.0
2020-11-30,99055,1,send_money,0,1,0,0,0.0
2020-11-30,99055,2,credits_consumer,0,1,0,0,0.0
2020-11-30,99055,3,point,0,1,0,0,0.0
2020-11-30,11579,0,send_money,0,0,0,0,0.0
2020-11-30,11579,1,point,0,1,0,0,0.0
2020-11-30,2729,0,cellphone_recharge,0,1,0,0,0.0
2020-11-30,68641,0,credits_consumer,0,0,0,0,0.0
2020-11-30,68641,1,prepaid,0,0,0,0,0.0
2020-11-30,68641,2,point,0,1,0,0,0.0
2020-11-30,68641,3,cellphone_recharge,1,1,0,0,0.0
2020-11-30,98423,0,cellphone_recharge,0,0,0,0,0.0
2020-11-30,98423,1,link_cobro,0,0,0,0,0.0
2020-11-30,82848,0,send_money,0,0,0,0,0.0
2020-11-30,57325,0,prepaid,0,1,0,0,0.0
2020-11-30,57325,1,link_cobro,1,0,0,0,0.0
2020-11-30,57325,2,transport,0,1,0,0,0.0
2020-11-30,63474,0,point,0,1,0,0,0.0
2020-11-30,63474,1,cellphone_recharge,0,1,0,1,6.6
2020-11-30,63474,2,link_cobro,1,0,0,0,0.0
2020-11-30,90669,0,prepaid,0,0,0,0,0.0
2020-11-30,90669,1,transport,0,2,0,0,0.0
2020-11-30,67937,0,cellphone_recharge,1,0,0,0,0.0
2020-11-30,75126,0,link_cobro,0,1,0,0,0.0
